FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUBSECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3335,Airport Operations North - O'Hare,0000,,D 02,91,9153,Police Officer - Assigned as Explosives Detection Canine Handler,Annual,1,1,103866.00,103866.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3335,Airport Operations North - O'Hare,0000,,D 02,91,9153,Police Officer - Assigned as Explosives Detection Canine Handler,Annual,5,1,78024.00,390120.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3335,Airport Operations North - O'Hare,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,29942.00,29942.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3338,Special Functions Division,4228,Bomb Squad North - O'Hare,D 03,91,9158,Explosives Technician I,Annual,1,1,130596.00,130596.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3338,Special Functions Division,4228,Bomb Squad North - O'Hare,D 03,91,9158,Explosives Technician I,Annual,4,1,118836.00,475344.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3045,Non-Emergency Services,4135,Operations Non-Emergency Services,B 10,1,8615,Communications Operator I - 3-1-1,Annual,3,1,77772.00,233316.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3045,Non-Emergency Services,4135,Operations Non-Emergency Services,B 10,1,8615,Communications Operator I - 3-1-1,Annual,1,1,67668.00,67668.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3045,Non-Emergency Services,4135,Operations Non-Emergency Services,B 10,1,8615,Communications Operator I - 3-1-1,Annual,1,1,61632.00,61632.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3045,Non-Emergency Services,4135,Operations Non-Emergency Services,B 10,1,8615,Communications Operator I - 3-1-1,Annual,3,1,48420.00,145260.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3045,Non-Emergency Services,4135,Operations Non-Emergency Services,B 10,1,8615,Communications Operator I - 3-1-1,Annual,5,1,44808.00,224040.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3045,Non-Emergency Services,4135,Operations Non-Emergency Services,B 10,1,0302,Administrative Assistant II,Annual,1,1,74280.00,74280.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,I 10,2,9112,Traffic Control Aide,Annual,6,1,71436.00,428616.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,I 10,2,9112,Traffic Control Aide,Annual,1,1,62136.00,62136.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,I 10,2,9112,Traffic Control Aide,Annual,2,1,59352.00,118704.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,I 10,2,9112,Traffic Control Aide,Annual,2,1,56616.00,113232.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,I 10,2,9112,Traffic Control Aide,Annual,36,1,40392.00,1454112.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,I 12,2,9105,Supervising Traffic Control Aide,Annual,1,1,71436.00,71436.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,I 12,2,9105,Supervising Traffic Control Aide,Annual,2,1,68196.00,136392.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,I 12,2,9105,Supervising Traffic Control Aide,Annual,1,1,55932.00,55932.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,I 10,2,9104,Traffic Control Aide - Hourly,Hourly,34519,0,22.00,760799.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,BX 16,10,6290,Superintendent of Special Traffic Service,Annual,1,1,100896.00,100896.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,15809.00,15809.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8820,Firefighter - Per Arbitrators Award - EMT,Annual,1,1,125328.00,125328.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8820,Firefighter - Per Arbitrators Award - EMT,Annual,1,1,121800.00,121800.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8820,Firefighter - Per Arbitrators Award - EMT,Annual,1,1,117522.00,117522.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8820,Firefighter - Per Arbitrators Award - EMT,Annual,1,1,113538.00,113538.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8819,Firefighter - Per Arbitrators Award - Paramedic,Annual,1,1,128334.00,128334.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8819,Firefighter - Per Arbitrators Award - Paramedic,Annual,2,1,124698.00,249396.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8819,Firefighter - Per Arbitrators Award - Paramedic,Annual,2,1,116250.00,232500.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 5P,87,8818,Captain - Paramedic,Annual,1,1,154524.00,154524.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 5B,87,8817,Captain - EMT,Annual,6,1,155556.00,933336.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 5B,87,8817,Captain - EMT,Annual,4,1,150942.00,603768.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 5B,87,8817,Captain - EMT,Annual,1,1,142110.00,142110.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 5P,87,8814,Lieutenant - Paramedic - Assigned as Training Instructor,Annual,1,1,145494.00,145494.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 4P,87,8812,Lieutenant - Paramedic,Annual,3,1,141840.00,425520.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 4P,87,8812,Lieutenant - Paramedic,Annual,1,1,133080.00,133080.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 4P,87,8812,Lieutenant - Paramedic,Annual,2,1,129054.00,258108.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 4B,87,8811,Lieutenant - EMT,Annual,3,1,138522.00,415566.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 4B,87,8811,Lieutenant - EMT,Annual,6,1,134178.00,805068.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 4B,87,8811,Lieutenant - EMT,Annual,14,1,126048.00,1764672.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8808,Fire Engineer - Paramedic,Annual,2,1,124698.00,249396.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8808,Fire Engineer - Paramedic,Annual,1,1,120318.00,120318.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8807,Fire Engineer - EMT,Annual,4,1,125328.00,501312.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8807,Fire Engineer - EMT,Annual,9,1,121800.00,1096200.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8807,Fire Engineer - EMT,Annual,9,1,117522.00,1057698.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8807,Fire Engineer - EMT,Annual,8,1,113538.00,908304.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8807,Fire Engineer - EMT,Annual,1,1,109848.00,109848.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,14,1,112950.00,1581300.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,13,1,108582.00,1411566.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,3,1,104934.00,314802.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,25,1,101376.00,2534400.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,9,1,67920.00,611280.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,3 00,89,8763,District Chief,Annual,1,1,182640.00,182640.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 05,89,8761,FAA Fire Training Specialist,Annual,2,1,133968.00,267936.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,3 00,89,8755,Assistant Deputy Fire Commissioner,Annual,1,1,194616.00,194616.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 04,87,8742,Fire Engineer - Assigned as Instructor,Annual,1,1,118836.00,118836.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3B,87,8741,Firefighter - EMT Assigned as Training Instructor,Annual,1,1,111318.00,111318.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 06,87,8739,Battalion Chief,Annual,1,1,160308.00,160308.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 05,87,8737,Captain,Annual,2,1,142296.00,284592.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 04,87,8735,Lieutenant,Annual,1,1,130596.00,130596.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 04,87,8735,Lieutenant,Annual,3,1,126504.00,379512.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 04,87,8735,Lieutenant,Annual,1,1,118836.00,118836.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8733,Fire Engineer,Annual,1,1,118188.00,118188.00
