FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUBSECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
GRANT,6,Department of Technology and Innovation,G188,Urban Areas Security Initiative,1005,Department of Technology and Innovation,2825,Urban Areas Security Initiative,3825,Urban Areas Security Initiative,0000,,3 00,0,0649,Project Manager,Annual,1,1,112080.00,112080.00
GRANT,6,Department of Technology and Innovation,G188,Urban Areas Security Initiative,1005,Department of Technology and Innovation,2825,Urban Areas Security Initiative,3825,Urban Areas Security Initiative,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,276818.00,276818.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,X 32,9,9679,Deputy Commissioner,Annual,2,1,135084.00,270168.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,BX 19,10,3942,Director of Field Operations,Annual,1,1,99456.00,99456.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,B 06,3,3077,Service Coordinator Aide,Hourly,1040,0,21.00,21840.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,GY 07,10,3068,Elder Protective Investigator III,Annual,1,1,99660.00,99660.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,G 04,3,3066,Elder Protective Investigator I,Annual,3,1,92808.00,278424.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,G 04,3,3066,Elder Protective Investigator I,Annual,1,1,72072.00,72072.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,G 04,3,3066,Elder Protective Investigator I,Annual,1,1,68520.00,68520.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,G 04,3,3066,Elder Protective Investigator I,Annual,4,1,63420.00,253680.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,4 00,9,3049,Hospitality Worker,Hourly,78000,0,15.40,1201200.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,BX 15,10,3033,Assistant Regional Director - Aging,Annual,1,1,77796.00,77796.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,BX 15,10,3033,Assistant Regional Director - Aging,Annual,1,1,70872.00,70872.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,BX 16,10,3032,Regional Director - Aging,Annual,1,1,110256.00,110256.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,BX 16,10,3032,Regional Director - Aging,Annual,1,1,100476.00,100476.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,BX 16,10,3032,Regional Director - Aging,Annual,1,1,91584.00,91584.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,BX 16,10,3032,Regional Director - Aging,Annual,1,1,86520.00,86520.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,BX 16,10,3032,Regional Director - Aging,Annual,1,1,80628.00,80628.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,BX 16,10,3032,Regional Director - Aging,Annual,1,1,77796.00,77796.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,B 11,3,3025,Assistant Community Living Specialist,Annual,4,1,93252.00,373008.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,B 11,3,3025,Assistant Community Living Specialist,Annual,1,1,89028.00,89028.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,B 11,3,3025,Assistant Community Living Specialist,Annual,17,1,53736.00,913512.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,G 05,3,3024,Community Living Specialist-Hourly,Hourly,3120,0,39.60,123552.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,G 05,3,3023,Community Living Specialist,Annual,1,1,102468.00,102468.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,G 05,3,3023,Community Living Specialist,Annual,1,1,75588.00,75588.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,G 05,3,3023,Community Living Specialist,Annual,4,1,69900.00,279600.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,BX 15,10,3022,Assistant Aging and Disability Resource Network Manager,Annual,1,1,70872.00,70872.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,BX 17,10,3021,Aging and Disability Resource Network Manager,Annual,1,1,80628.00,80628.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,X 33,0,3018,Manager of Family Support Programs,Annual,1,1,118128.00,118128.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,BX 17,20,3011,Supervisor of Family Support Programs,Annual,1,1,90660.00,90660.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,BX 17,20,3011,Supervisor of Family Support Programs,Annual,1,1,80628.00,80628.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,G 07,3,2989,Grants Research Specialist,Annual,1,1,91884.00,91884.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,BX 15,10,1912,Project Coordinator,Annual,1,1,74244.00,74244.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,BX 15,10,1912,Project Coordinator,Annual,2,1,67656.00,135312.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,GY 08,20,1141,Principal Operations Analyst,Annual,1,1,80472.00,80472.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,B 06,1,0429,Clerk II,Annual,1,1,61380.00,61380.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,B 06,1,0429,Clerk II,Annual,1,1,43884.00,43884.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,B 06,1,0429,Clerk II,Annual,1,1,37080.00,37080.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,B 13,1,0308,Staff Assistant,Annual,1,1,107100.00,107100.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,B 13,1,0308,Staff Assistant,Annual,1,1,102336.00,102336.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,B 13,1,0308,Staff Assistant,Annual,1,1,64668.00,64668.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,BX 17,10,0304,Assistant to Commissioner,Annual,1,1,132708.00,132708.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,B 10,1,0302,Administrative Assistant II,Annual,2,1,84972.00,169944.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,B 10,1,0302,Administrative Assistant II,Annual,1,1,70608.00,70608.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,B 10,1,0302,Administrative Assistant II,Annual,1,1,48960.00,48960.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,GY 11,20,0187,Director of Accounting,Annual,1,1,112608.00,112608.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,GY 10,20,0120,Supervisor of Accounting,Annual,1,1,103176.00,103176.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,G 07,4,0111,Lead Accountant,Annual,1,1,122196.00,122196.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,B 13,4,0110,Accountant,Annual,1,1,97668.00,97668.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,B 11,1,0109,Accounting Technician,Annual,1,1,93252.00,93252.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,4527407.00,4527407.00
GRANT,50,Department of Family and Support Services,G351,Area Plan On Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,65880.00,65880.00
GRANT,50,Department of Family and Support Services,G365,CHA Family Supportive Services,1005,Department of Family and Support Services,2896,CHA Family Supportive Services,3896,CHA Family Supportive Services,0000,,B 11,3,3025,Assistant Community Living Specialist,Annual,3,1,93252.00,279756.00
GRANT,50,Department of Family and Support Services,G365,CHA Family Supportive Services,1005,Department of Family and Support Services,2896,CHA Family Supportive Services,3896,CHA Family Supportive Services,0000,,B 11,3,3025,Assistant Community Living Specialist,Annual,1,1,77424.00,77424.00
GRANT,50,Department of Family and Support Services,G365,CHA Family Supportive Services,1005,Department of Family and Support Services,2896,CHA Family Supportive Services,3896,CHA Family Supportive Services,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,224345.00,224345.00
GRANT,50,Department of Family and Support Services,G365,CHA Family Supportive Services,1005,Department of Family and Support Services,2896,CHA Family Supportive Services,3896,CHA Family Supportive Services,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,3333.00,3333.00
GRANT,91,Chicago Public Library,G383,Illinois Library Development,1005,Chicago Public Library,2895,Illinois Library Development - Per Capita and Area,3910,Reference and Circulation Services,0000,,B 09,1,0665,Senior Data Entry Operator,Annual,1,1,70608.00,70608.00
GRANT,91,Chicago Public Library,G383,Illinois Library Development,1005,Chicago Public Library,2895,Illinois Library Development - Per Capita and Area,3910,Reference and Circulation Services,0000,,G 07,5,0579,Librarian IV,Annual,3,1,122196.00,366588.00
GRANT,91,Chicago Public Library,G383,Illinois Library Development,1005,Chicago Public Library,2895,Illinois Library Development - Per Capita and Area,3910,Reference and Circulation Services,0000,,G 07,5,0579,Librarian IV,Annual,2,1,115872.00,231744.00
GRANT,91,Chicago Public Library,G383,Illinois Library Development,1005,Chicago Public Library,2895,Illinois Library Development - Per Capita and Area,3910,Reference and Circulation Services,0000,,G 07,5,0579,Librarian IV,Annual,2,1,84972.00,169944.00
